Plot Title: 10655130,,
#,"Date Time, GMT-03:00","Temp, °C (LGR S/N: 10655130, SEN S/N: 10655130)"
229,8/9/2024 18:06,27.862
230,8/9/2024 18:11,27.862
231,8/9/2024 18:16,27.961
232,8/9/2024 18:21,27.961
233,8/9/2024 18:26,28.06
234,8/9/2024 18:31,28.06
235,8/9/2024 18:36,28.159
236,8/9/2024 18:41,28.159
237,8/9/2024 18:46,28.159
238,8/9/2024 18:51,28.06
239,8/9/2024 18:56,27.961
240,8/9/2024 19:01,27.862
241,8/9/2024 19:06,27.764
242,8/9/2024 19:11,27.567
243,8/9/2024 19:16,27.468
244,8/9/2024 19:21,27.37
245,8/9/2024 19:26,27.272
246,8/9/2024 19:31,27.173
247,8/9/2024 19:36,27.173
248,8/9/2024 19:41,27.075
249,8/9/2024 19:46,27.075
250,8/9/2024 19:51,27.075
251,8/9/2024 19:56,27.075
252,8/9/2024 20:01,27.075
253,8/9/2024 20:06,27.075
254,8/9/2024 20:11,27.075
255,8/9/2024 20:16,27.173
256,8/9/2024 20:21,27.173
257,8/9/2024 20:26,27.173
258,8/9/2024 20:31,27.272
259,8/9/2024 20:36,27.272
260,8/9/2024 20:41,27.37
261,8/9/2024 20:46,27.37
262,8/9/2024 20:51,27.468
263,8/9/2024 20:56,27.468
264,8/9/2024 21:01,27.468
265,8/9/2024 21:06,27.567
266,8/9/2024 21:11,27.567
267,8/9/2024 21:16,27.665
268,8/9/2024 21:21,27.665
269,8/9/2024 21:26,27.764
270,8/9/2024 21:31,27.764
271,8/9/2024 21:36,27.862
272,8/9/2024 21:41,27.862
273,8/9/2024 21:46,27.961
274,8/9/2024 21:51,27.961
275,8/9/2024 21:56,27.961
276,8/9/2024 22:01,28.06
277,8/9/2024 22:06,28.06
278,8/9/2024 22:11,28.159
279,8/9/2024 22:16,28.159
280,8/9/2024 22:21,28.06
281,8/9/2024 22:26,28.06
282,8/9/2024 22:31,27.961
283,8/9/2024 22:36,27.764
284,8/9/2024 22:41,27.665
285,8/9/2024 22:46,27.567
286,8/9/2024 22:51,27.37
287,8/9/2024 22:56,27.272
288,8/9/2024 23:01,27.173
289,8/9/2024 23:06,27.173
290,8/9/2024 23:11,27.173
291,8/9/2024 23:16,27.075
292,8/9/2024 23:21,27.075
293,8/9/2024 23:26,27.173
294,8/9/2024 23:31,27.272
295,8/9/2024 23:36,27.37
296,8/9/2024 23:41,27.567
297,8/9/2024 23:46,27.862
298,8/9/2024 23:51,28.06
299,8/9/2024 23:56,28.159
300,8/10/2024 0:01,28.258
301,8/10/2024 0:06,28.357
302,8/10/2024 0:11,28.357
303,8/10/2024 0:16,28.258
304,8/10/2024 0:21,28.159
305,8/10/2024 0:26,28.06
306,8/10/2024 0:31,27.961
307,8/10/2024 0:36,27.764
308,8/10/2024 0:41,27.665
309,8/10/2024 0:46,27.468
310,8/10/2024 0:51,27.37
311,8/10/2024 0:56,27.173
312,8/10/2024 1:01,27.173
313,8/10/2024 1:06,27.075
314,8/10/2024 1:11,27.075
315,8/10/2024 1:16,27.173
316,8/10/2024 1:21,27.272
317,8/10/2024 1:26,27.468
318,8/10/2024 1:31,27.665
319,8/10/2024 1:36,27.862
320,8/10/2024 1:41,28.06
321,8/10/2024 1:46,28.258
322,8/10/2024 1:51,28.258
323,8/10/2024 1:56,28.357
324,8/10/2024 2:01,28.357
325,8/10/2024 2:06,28.258
326,8/10/2024 2:11,28.159
327,8/10/2024 2:16,28.06
328,8/10/2024 2:21,27.862
329,8/10/2024 2:26,27.764
330,8/10/2024 2:31,27.567
331,8/10/2024 2:36,27.37
332,8/10/2024 2:41,27.272
333,8/10/2024 2:46,27.173
334,8/10/2024 2:51,27.075
335,8/10/2024 2:56,27.075
336,8/10/2024 3:01,27.075
337,8/10/2024 3:06,27.173
338,8/10/2024 3:11,27.37
339,8/10/2024 3:16,27.567
340,8/10/2024 3:21,27.764
341,8/10/2024 3:26,27.961
342,8/10/2024 3:31,28.159
343,8/10/2024 3:36,28.258
344,8/10/2024 3:41,28.357
345,8/10/2024 3:46,28.357
346,8/10/2024 3:51,28.258
347,8/10/2024 3:56,28.258
348,8/10/2024 4:01,28.159
349,8/10/2024 4:06,27.961
350,8/10/2024 4:11,27.862
351,8/10/2024 4:16,27.665
352,8/10/2024 4:21,27.468
353,8/10/2024 4:26,27.37
354,8/10/2024 4:31,27.272
355,8/10/2024 4:36,27.173
356,8/10/2024 4:41,27.075
357,8/10/2024 4:46,27.075
358,8/10/2024 4:51,27.075
359,8/10/2024 4:56,27.272
360,8/10/2024 5:01,27.37
361,8/10/2024 5:06,27.665
362,8/10/2024 5:11,27.862
363,8/10/2024 5:16,28.06
364,8/10/2024 5:21,28.159
365,8/10/2024 5:26,28.258
366,8/10/2024 5:31,28.357
367,8/10/2024 5:36,28.357
368,8/10/2024 5:41,28.258
369,8/10/2024 5:46,28.159
370,8/10/2024 5:51,28.06
371,8/10/2024 5:56,27.961
372,8/10/2024 6:01,27.764
373,8/10/2024 6:06,27.567
374,8/10/2024 6:11,27.468
375,8/10/2024 6:16,27.272
376,8/10/2024 6:21,27.173
377,8/10/2024 6:26,27.075
378,8/10/2024 6:31,27.075
379,8/10/2024 6:36,27.075
380,8/10/2024 6:41,27.173
381,8/10/2024 6:46,27.37
382,8/10/2024 6:51,27.567
383,8/10/2024 6:56,27.764
384,8/10/2024 7:01,28.06
385,8/10/2024 7:06,28.258
386,8/10/2024 7:11,28.456
387,8/10/2024 7:16,28.555
388,8/10/2024 7:21,28.655
389,8/10/2024 7:26,28.655
390,8/10/2024 7:31,28.555
391,8/10/2024 7:36,28.555
392,8/10/2024 7:41,28.456
393,8/10/2024 7:46,28.258
394,8/10/2024 7:51,28.159
395,8/10/2024 7:56,27.961
396,8/10/2024 8:01,27.764
397,8/10/2024 8:06,27.665
398,8/10/2024 8:11,27.567
399,8/10/2024 8:16,27.468
400,8/10/2024 8:21,27.37
401,8/10/2024 8:26,27.37
402,8/10/2024 8:31,27.272
403,8/10/2024 8:36,27.37
404,8/10/2024 8:41,27.468
405,8/10/2024 8:46,27.665
406,8/10/2024 8:51,27.862
407,8/10/2024 8:56,28.159
408,8/10/2024 9:01,28.357
409,8/10/2024 9:06,28.456
410,8/10/2024 9:11,28.655
411,8/10/2024 9:16,28.655
412,8/10/2024 9:21,28.655
413,8/10/2024 9:26,28.655
414,8/10/2024 9:31,28.555
415,8/10/2024 9:36,28.357
416,8/10/2024 9:41,28.357
417,8/10/2024 9:46,28.258
418,8/10/2024 9:51,28.159
419,8/10/2024 9:56,28.06
420,8/10/2024 10:01,27.961
421,8/10/2024 10:06,27.764
422,8/10/2024 10:11,27.665
423,8/10/2024 10:16,27.567
424,8/10/2024 10:21,27.468
425,8/10/2024 10:26,27.468
426,8/10/2024 10:31,27.37
427,8/10/2024 10:36,27.37
428,8/10/2024 10:41,27.37
429,8/10/2024 10:46,27.468
430,8/10/2024 10:51,27.665
431,8/10/2024 10:56,27.862
432,8/10/2024 11:01,28.159
433,8/10/2024 11:06,28.357
434,8/10/2024 11:11,28.655
435,8/10/2024 11:16,28.754
436,8/10/2024 11:21,28.754
437,8/10/2024 11:26,28.853
438,8/10/2024 11:31,28.754
439,8/10/2024 11:36,28.754
440,8/10/2024 11:41,28.655
441,8/10/2024 11:46,28.555
442,8/10/2024 11:51,28.456
443,8/10/2024 11:56,28.357
444,8/10/2024 12:01,28.258
445,8/10/2024 12:06,28.06
446,8/10/2024 12:11,27.961
447,8/10/2024 12:16,27.764
448,8/10/2024 12:21,27.665
449,8/10/2024 12:26,27.567
450,8/10/2024 12:31,27.468
451,8/10/2024 12:36,27.468
452,8/10/2024 12:41,27.468
453,8/10/2024 12:46,27.37
454,8/10/2024 12:51,27.468
455,8/10/2024 12:56,27.468
456,8/10/2024 13:01,27.468
457,8/10/2024 13:06,27.567
458,8/10/2024 13:11,27.567
459,8/10/2024 13:16,27.665
460,8/10/2024 13:21,27.764
461,8/10/2024 13:26,27.862
462,8/10/2024 13:31,27.961
463,8/10/2024 13:36,28.06
464,8/10/2024 13:41,28.06
465,8/10/2024 13:46,28.159
466,8/10/2024 13:51,28.258
467,8/10/2024 13:56,28.357
468,8/10/2024 14:01,28.357
469,8/10/2024 14:06,28.357
470,8/10/2024 14:11,28.357
471,8/10/2024 14:16,28.357
472,8/10/2024 14:21,28.258
473,8/10/2024 14:26,28.159
474,8/10/2024 14:31,28.06
475,8/10/2024 14:36,27.862
476,8/10/2024 14:41,27.764
477,8/10/2024 14:46,27.665
478,8/10/2024 14:51,27.567
479,8/10/2024 14:56,27.468
480,8/10/2024 15:01,27.37
481,8/10/2024 15:06,27.37
482,8/10/2024 15:11,27.37
483,8/10/2024 15:16,27.37
484,8/10/2024 15:21,27.37
485,8/10/2024 15:26,27.37
486,8/10/2024 15:31,27.468
487,8/10/2024 15:36,27.468
488,8/10/2024 15:41,27.468
489,8/10/2024 15:46,27.567
490,8/10/2024 15:51,27.567
491,8/10/2024 15:56,27.665
492,8/10/2024 16:01,27.764
493,8/10/2024 16:06,27.764
494,8/10/2024 16:11,27.862
495,8/10/2024 16:16,27.862
496,8/10/2024 16:21,27.961
497,8/10/2024 16:26,27.961
498,8/10/2024 16:31,28.06
499,8/10/2024 16:36,28.06
500,8/10/2024 16:41,28.159
501,8/10/2024 16:46,28.159
502,8/10/2024 16:51,28.258
503,8/10/2024 16:56,28.258
504,8/10/2024 17:01,28.357
505,8/10/2024 17:06,28.357
506,8/10/2024 17:11,28.456
507,8/10/2024 17:16,28.357
508,8/10/2024 17:21,28.357
509,8/10/2024 17:26,28.258
510,8/10/2024 17:31,28.159
511,8/10/2024 17:36,28.06
512,8/10/2024 17:41,27.961
513,8/10/2024 17:46,27.764
514,8/10/2024 17:51,27.567
515,8/10/2024 17:56,27.468
516,8/10/2024 18:01,27.37
517,8/10/2024 18:06,27.37
518,8/10/2024 18:11,27.37
519,8/10/2024 18:16,27.468
520,8/10/2024 18:21,27.567
521,8/10/2024 18:26,27.764
522,8/10/2024 18:31,28.06
523,8/10/2024 18:36,28.258
524,8/10/2024 18:41,28.456
525,8/10/2024 18:46,28.555
526,8/10/2024 18:51,28.655
527,8/10/2024 18:56,28.655
528,8/10/2024 19:01,28.655
529,8/10/2024 19:06,28.555
530,8/10/2024 19:11,28.456
531,8/10/2024 19:16,28.258
532,8/10/2024 19:21,28.159
533,8/10/2024 19:26,27.961
534,8/10/2024 19:31,27.764
535,8/10/2024 19:36,27.567
536,8/10/2024 19:41,27.37
537,8/10/2024 19:46,27.272
538,8/10/2024 19:51,27.272
539,8/10/2024 19:56,27.272
540,8/10/2024 20:01,27.468
541,8/10/2024 20:06,27.665
542,8/10/2024 20:11,27.862
543,8/10/2024 20:16,28.159
544,8/10/2024 20:21,28.357
545,8/10/2024 20:26,28.555
546,8/10/2024 20:31,28.655
547,8/10/2024 20:36,28.655
548,8/10/2024 20:41,28.655
549,8/10/2024 20:46,28.555
550,8/10/2024 20:51,28.456
551,8/10/2024 20:56,28.357
552,8/10/2024 21:01,28.159
553,8/10/2024 21:06,27.961
554,8/10/2024 21:11,27.764
555,8/10/2024 21:16,27.567
556,8/10/2024 21:21,27.468
557,8/10/2024 21:26,27.37
558,8/10/2024 21:31,27.272
559,8/10/2024 21:36,27.272
560,8/10/2024 21:41,27.37
561,8/10/2024 21:46,27.567
562,8/10/2024 21:51,27.764
563,8/10/2024 21:56,28.06
564,8/10/2024 22:01,28.258
565,8/10/2024 22:06,28.456
566,8/10/2024 22:11,28.555
567,8/10/2024 22:16,28.655
568,8/10/2024 22:21,28.754
569,8/10/2024 22:26,28.655
570,8/10/2024 22:31,28.655
571,8/10/2024 22:36,28.555
572,8/10/2024 22:41,28.357
573,8/10/2024 22:46,28.258
574,8/10/2024 22:51,28.06
575,8/10/2024 22:56,27.961
576,8/10/2024 23:01,27.862
577,8/10/2024 23:06,27.665
578,8/10/2024 23:11,27.567
579,8/10/2024 23:16,27.468
580,8/10/2024 23:21,27.37
581,8/10/2024 23:26,27.37
582,8/10/2024 23:31,27.37
583,8/10/2024 23:36,27.37
584,8/10/2024 23:41,27.468
585,8/10/2024 23:46,27.567
586,8/10/2024 23:51,27.764
587,8/10/2024 23:56,27.961
588,8/11/2024 0:01,28.159
589,8/11/2024 0:06,28.357
590,8/11/2024 0:11,28.555
591,8/11/2024 0:16,28.555
592,8/11/2024 0:21,28.555
593,8/11/2024 0:26,28.555
594,8/11/2024 0:31,28.456
595,8/11/2024 0:36,28.357
596,8/11/2024 0:41,28.258
597,8/11/2024 0:46,28.06
598,8/11/2024 0:51,27.862
599,8/11/2024 0:56,27.764
600,8/11/2024 1:01,27.567
601,8/11/2024 1:06,27.468
602,8/11/2024 1:11,27.37
603,8/11/2024 1:16,27.272
604,8/11/2024 1:21,27.272
605,8/11/2024 1:26,27.37
606,8/11/2024 1:31,27.468
607,8/11/2024 1:36,27.665
608,8/11/2024 1:41,27.862
609,8/11/2024 1:46,28.159
610,8/11/2024 1:51,28.357
611,8/11/2024 1:56,28.456
612,8/11/2024 2:01,28.555
613,8/11/2024 2:06,28.555
614,8/11/2024 2:11,28.555
615,8/11/2024 2:16,28.456
616,8/11/2024 2:21,28.357
617,8/11/2024 2:26,28.258
618,8/11/2024 2:31,28.159
619,8/11/2024 2:36,27.961
620,8/11/2024 2:41,27.764
621,8/11/2024 2:46,27.665
622,8/11/2024 2:51,27.468
623,8/11/2024 2:56,27.37
624,8/11/2024 3:01,27.37
625,8/11/2024 3:06,27.272
626,8/11/2024 3:11,27.37
627,8/11/2024 3:16,27.468
628,8/11/2024 3:21,27.665
629,8/11/2024 3:26,27.862
630,8/11/2024 3:31,28.06
631,8/11/2024 3:36,28.258
632,8/11/2024 3:41,28.456
633,8/11/2024 3:46,28.555
634,8/11/2024 3:51,28.555
635,8/11/2024 3:56,28.555
636,8/11/2024 4:01,28.555
637,8/11/2024 4:06,28.456
638,8/11/2024 4:11,28.357
639,8/11/2024 4:16,28.159
640,8/11/2024 4:21,28.06
641,8/11/2024 4:26,27.862
642,8/11/2024 4:31,27.665
643,8/11/2024 4:36,27.567
644,8/11/2024 4:41,27.468
645,8/11/2024 4:46,27.37
646,8/11/2024 4:51,27.272
647,8/11/2024 4:56,27.37
648,8/11/2024 5:01,27.37
649,8/11/2024 5:06,27.567
650,8/11/2024 5:11,27.764
651,8/11/2024 5:16,27.961
652,8/11/2024 5:21,28.258
653,8/11/2024 5:26,28.357
654,8/11/2024 5:31,28.555
655,8/11/2024 5:36,28.555
656,8/11/2024 5:41,28.555
657,8/11/2024 5:46,28.555
658,8/11/2024 5:51,28.456
659,8/11/2024 5:56,28.357
660,8/11/2024 6:01,28.258
661,8/11/2024 6:06,28.06
662,8/11/2024 6:11,27.862
663,8/11/2024 6:16,27.665
664,8/11/2024 6:21,27.567
665,8/11/2024 6:26,27.468
666,8/11/2024 6:31,27.272
667,8/11/2024 6:36,27.272
668,8/11/2024 6:41,27.272
669,8/11/2024 6:46,27.468
670,8/11/2024 6:51,27.665
671,8/11/2024 6:56,27.862
672,8/11/2024 7:01,28.159
673,8/11/2024 7:06,28.357
674,8/11/2024 7:11,28.555
675,8/11/2024 7:16,28.655
676,8/11/2024 7:21,28.754
677,8/11/2024 7:26,28.754
678,8/11/2024 7:31,28.754
679,8/11/2024 7:36,28.555
680,8/11/2024 7:41,28.456
681,8/11/2024 7:46,28.357
682,8/11/2024 7:51,28.159
683,8/11/2024 7:56,27.961
684,8/11/2024 8:01,27.764
685,8/11/2024 8:06,27.567
686,8/11/2024 8:11,27.37
687,8/11/2024 8:16,27.173
688,8/11/2024 8:21,26.977
689,8/11/2024 8:26,26.879
690,8/11/2024 8:31,26.879
691,8/11/2024 8:36,26.977
692,8/11/2024 8:41,27.173
693,8/11/2024 8:46,27.37
694,8/11/2024 8:51,27.665
695,8/11/2024 8:56,27.862
696,8/11/2024 9:01,28.06
697,8/11/2024 9:06,28.258
698,8/11/2024 9:11,28.357
699,8/11/2024 9:16,28.456
700,8/11/2024 9:21,28.456
701,8/11/2024 9:26,28.357
702,8/11/2024 9:31,28.357
703,8/11/2024 9:36,28.258
704,8/11/2024 9:41,28.159
705,8/11/2024 9:46,28.06
706,8/11/2024 9:51,27.961
707,8/11/2024 9:56,27.862
708,8/11/2024 10:01,27.665
709,8/11/2024 10:06,27.567
710,8/11/2024 10:11,27.37
711,8/11/2024 10:16,27.37
712,8/11/2024 10:21,27.272
713,8/11/2024 10:26,27.272
714,8/11/2024 10:31,27.173
715,8/11/2024 10:36,27.173
716,8/11/2024 10:41,27.173
717,8/11/2024 10:46,27.173
718,8/11/2024 10:51,27.173
719,8/11/2024 10:56,27.272
720,8/11/2024 11:01,27.37
721,8/11/2024 11:06,27.665
722,8/11/2024 11:11,27.961
723,8/11/2024 11:16,28.258
724,8/11/2024 11:21,28.555
725,8/11/2024 11:26,28.754
726,8/11/2024 11:31,28.853
727,8/11/2024 11:36,28.953
728,8/11/2024 11:41,28.953
729,8/11/2024 11:46,28.953
730,8/11/2024 11:51,28.853
731,8/11/2024 11:56,28.754
732,8/11/2024 12:01,28.655
733,8/11/2024 12:06,28.555
734,8/11/2024 12:11,28.456
735,8/11/2024 12:16,28.258
736,8/11/2024 12:21,28.159
737,8/11/2024 12:26,27.961
738,8/11/2024 12:31,27.764
739,8/11/2024 12:36,27.567
740,8/11/2024 12:41,27.37
741,8/11/2024 12:46,27.272
742,8/11/2024 12:51,27.075
743,8/11/2024 12:56,26.977
744,8/11/2024 13:01,26.977
745,8/11/2024 13:06,26.977
746,8/11/2024 13:11,26.977
747,8/11/2024 13:16,27.173
748,8/11/2024 13:21,27.37
749,8/11/2024 13:26,27.665
750,8/11/2024 13:31,27.862
751,8/11/2024 13:36,28.06
752,8/11/2024 13:41,28.258
753,8/11/2024 13:46,28.357
754,8/11/2024 13:51,28.456
755,8/11/2024 13:56,28.456
756,8/11/2024 14:01,28.456
757,8/11/2024 14:06,28.456
758,8/11/2024 14:11,28.357
759,8/11/2024 14:16,28.258
760,8/11/2024 14:21,28.06
761,8/11/2024 14:26,27.961
762,8/11/2024 14:31,27.764
763,8/11/2024 14:36,27.665
764,8/11/2024 14:41,27.468
765,8/11/2024 14:46,27.272
766,8/11/2024 14:51,27.173
767,8/11/2024 14:56,27.075
768,8/11/2024 15:01,26.977
769,8/11/2024 15:06,26.879
770,8/11/2024 15:11,26.977
771,8/11/2024 15:16,27.075
772,8/11/2024 15:21,27.272
773,8/11/2024 15:26,27.468
774,8/11/2024 15:31,27.764
775,8/11/2024 15:36,28.06
776,8/11/2024 15:41,28.357
777,8/11/2024 15:46,28.655
778,8/11/2024 15:51,28.754
779,8/11/2024 15:56,28.853
780,8/11/2024 16:01,28.853
781,8/11/2024 16:06,28.853
782,8/11/2024 16:11,28.754
783,8/11/2024 16:16,28.754
784,8/11/2024 16:21,28.555
785,8/11/2024 16:26,28.456
786,8/11/2024 16:31,28.258
787,8/11/2024 16:36,27.961
788,8/11/2024 16:41,27.764
789,8/11/2024 16:46,27.567
790,8/11/2024 16:51,27.272
791,8/11/2024 16:56,27.075
792,8/11/2024 17:01,26.879
793,8/11/2024 17:06,26.781
794,8/11/2024 17:11,26.781
795,8/11/2024 17:16,26.781
796,8/11/2024 17:21,26.879
797,8/11/2024 17:26,27.075
798,8/11/2024 17:31,27.272
799,8/11/2024 17:36,27.567
800,8/11/2024 17:41,27.764
801,8/11/2024 17:46,27.961
802,8/11/2024 17:51,28.159
803,8/11/2024 17:56,28.258
804,8/11/2024 18:01,28.258
805,8/11/2024 18:06,28.258
806,8/11/2024 18:11,28.159
807,8/11/2024 18:16,28.159
808,8/11/2024 18:21,27.961
809,8/11/2024 18:26,27.862
810,8/11/2024 18:31,27.665
811,8/11/2024 18:36,27.468
812,8/11/2024 18:41,27.272
813,8/11/2024 18:46,27.173
814,8/11/2024 18:51,26.977
815,8/11/2024 18:56,26.879
816,8/11/2024 19:01,26.781
